 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1      -0.75324E+00       0.42847E-02      -0.26804E+00      -0.18470E+01       0.28101E+00       0.25804E+00
      0      1      -0.82599E+00      -0.19517E-02      -0.12887E+01      -0.88737E+01      -0.33054E+00      -0.57147E+00
      0      1      -0.97589E+00       0.32995E-02       0.10443E+01       0.71910E+01       0.12484E+00      -0.24752E+00
      0      1      -0.37462E+00       0.14295E-02       0.14897E+01       0.10256E+02      -0.29497E+00      -0.92982E-01
      0      1      -0.17354E+00       0.18698E-02       0.19022E+01       0.13098E+02       0.55880E+00       0.12089E+01
      0      1      -0.64176E+00       0.36786E-03      -0.29512E+01      -0.20322E+02      -0.21042E+00       0.40322E+00
      0      1      -0.52419E+00       0.23848E-02      -0.13182E+01      -0.90776E+01      -0.69159E-01      -0.60877E+00
      0      1      -0.55402E+00       0.44778E-02       0.17012E+01       0.11714E+02       0.57063E+00       0.26373E+01
      0      1      -0.13609E+00       0.23132E-03       0.25879E+01       0.17821E+02       0.13815E+00       0.30451E+00
      0      1      -0.38183E+00       0.36806E-03       0.13689E+01       0.94245E+01      -0.57306E+00      -0.10068E+01
      0      1      -0.20678E-01       0.24673E-02       0.12796E+01       0.88093E+01       0.46050E+00       0.10015E+01
      0      1       0.66095E+00      -0.19290E-02       0.19994E+01       0.13768E+02      -0.50793E+00      -0.26022E+01
      0      1      -0.43844E+00       0.57977E-02      -0.31310E+00      -0.21558E+01       0.17757E+00       0.10946E+01
      0      1       0.17467E+00      -0.25237E-02       0.95374E+00       0.65666E+01       0.15634E-02       0.12484E+01
      0      1       0.71045E+00      -0.23049E-02      -0.22354E+01      -0.15388E+02       0.22595E+00       0.58428E+00
      0      1      -0.80957E+00       0.42722E-03      -0.23909E+01      -0.16463E+02       0.34808E+00       0.68404E+00
      0      1      -0.56701E+00       0.50563E-03       0.25306E+00       0.17414E+01      -0.25901E+00       0.40334E+00
      0      1      -0.22661E+00      -0.10460E-03      -0.23050E+01      -0.15871E+02       0.72426E+00       0.16732E+01
      0      1      -0.65026E+00       0.23995E-02      -0.19374E+00      -0.13332E+01       0.37207E+00       0.19082E+01
      0      1       0.11763E+01      -0.20774E-02      -0.28012E+00      -0.19293E+01      -0.19435E+00      -0.49210E+00
      0      1      -0.13448E+01       0.24702E-02      -0.10520E+01      -0.72446E+01      -0.32983E+00      -0.15606E+01
      0      1       0.16568E+00      -0.56877E-03       0.12259E+01       0.84430E+01      -0.52740E+00      -0.22186E+01
      0      1      -0.30751E+00       0.18954E-02       0.29772E+01       0.20496E+02       0.38354E+00       0.13627E+00
      0      1       0.74173E-01      -0.42018E-02       0.24619E+01       0.16947E+02       0.10858E+00       0.67000E+00
      0      1      -0.78424E+00       0.42359E-02       0.25979E+00       0.17904E+01      -0.51385E+00      -0.20996E+01
      0      1       0.63765E+00      -0.39612E-02       0.19138E+01       0.13177E+02      -0.31760E+00       0.10363E+00
      0      1      -0.75769E-01      -0.60356E-02       0.30506E+00       0.21009E+01      -0.68071E-01      -0.57464E+00
      0      1       0.38976E+00       0.15120E-02      -0.98499E+00      -0.67848E+01      -0.31884E+00       0.76923E-01
      0      1       0.55358E+00       0.29448E-02       0.26196E+01       0.18039E+02      -0.11969E+00      -0.12524E+00
      0      1      -0.11464E+01       0.39089E-02       0.65227E+00       0.44915E+01       0.18408E+00       0.12149E+01
      0      1       0.89749E+00      -0.15364E-03      -0.17468E+01      -0.12030E+02       0.11797E+00       0.98024E+00
      0      1      -0.24070E+00       0.26598E-02       0.27722E+01       0.19086E+02       0.26089E+00       0.19970E+01
      0      1      -0.80836E-01       0.40710E-02      -0.11855E+00      -0.81738E+00       0.40617E+00       0.21479E+01
      0      1      -0.46211E+00      -0.18823E-02       0.21848E+01       0.15041E+02      -0.35966E+00      -0.84220E+00
      0      1      -0.28744E+00      -0.55582E-02       0.84081E+00       0.57868E+01      -0.88831E-01      -0.38687E+00
      0      1      -0.79875E+00      -0.75236E-03      -0.28593E+01      -0.19683E+02      -0.23871E+00      -0.14276E+01
      0      1      -0.47879E+00       0.14075E-02       0.27028E+01       0.18612E+02       0.39297E+00       0.22261E+01
      0      1       0.10725E+00      -0.42871E-02       0.25388E+01       0.17481E+02      -0.35536E+00      -0.13804E+01
      0      1       0.36100E+00      -0.14132E-02      -0.11178E+01      -0.76950E+01      -0.11063E+00      -0.16984E+01
      0      1       0.36761E+00       0.70321E-03       0.14703E+01       0.10125E+02      -0.12541E+00      -0.20266E+01
      0      1       0.80398E+00      -0.24625E-02      -0.29330E+01      -0.20194E+02       0.44139E+00       0.20495E+01
      0      1      -0.39730E+00       0.51684E-02       0.10297E+01       0.70873E+01      -0.35594E-01       0.72388E+00
      0      1      -0.14257E+00       0.21371E-02       0.16552E+01       0.11398E+02      -0.33005E+00      -0.20589E+01
      0      1       0.17445E+00      -0.23594E-02      -0.69604E+00      -0.47958E+01       0.32112E+00       0.77672E+00
      0      1       0.71214E+00      -0.65050E-02       0.23479E+01       0.16166E+02      -0.22148E+00      -0.94221E+00
      0      1       0.85094E+00       0.63851E-03      -0.22057E+01      -0.15183E+02      -0.15032E+00      -0.15423E+00
      0      1      -0.97731E+00      -0.21910E-02       0.37873E+00       0.26080E+01      -0.66357E-01       0.89795E-01
      0      1      -0.25270E+00       0.22291E-02      -0.18105E+01      -0.12468E+02       0.56858E+00       0.16318E+01
      0      1       0.96699E+00      -0.81817E-03      -0.28374E+01      -0.19538E+02      -0.63973E+00      -0.20600E+01
      0      1       0.62024E+00      -0.40421E-02      -0.22832E+01      -0.15718E+02       0.18678E+00       0.17325E+01
      0      1       0.83165E+00      -0.14226E-02      -0.15893E+01      -0.10938E+02      -0.25675E+00      -0.54719E+00
      0      1      -0.20037E+00       0.39662E-02       0.10016E+01       0.68946E+01      -0.75673E-01      -0.13000E+01
      0      1      -0.23704E+00      -0.24489E-02       0.11383E+01       0.78349E+01      -0.47102E+00      -0.79632E+00
      0      1      -0.31223E+00      -0.42664E-03       0.14474E+01       0.99613E+01      -0.40393E+00      -0.86121E+00
      0      1       0.10604E+01      -0.76139E-03       0.27408E+01       0.18869E+02       0.17775E+00       0.22347E-01
      0      1       0.11940E+01      -0.14081E-02      -0.23636E+01      -0.16275E+02      -0.33688E+00      -0.17744E+01
      0      1       0.88197E+00      -0.24071E-02      -0.31476E+00      -0.21667E+01      -0.14417E+00      -0.68944E+00
      0      1       0.17083E+00      -0.87122E-03       0.28811E+01       0.19832E+02      -0.18167E+00      -0.36571E+00
      0      1      -0.99993E+00       0.45634E-03      -0.13243E+01      -0.91176E+01      -0.55145E+00      -0.23661E+01
      0      1      -0.10126E+01       0.33208E-02      -0.18530E+01      -0.12756E+02      -0.12172E-01      -0.63092E+00
      0      1       0.42635E+00       0.16402E-02       0.25002E+01       0.17217E+02      -0.52257E+00      -0.22941E+01
      0      1      -0.42738E+00      -0.12651E-02      -0.44077E+00      -0.30346E+01      -0.36839E+00      -0.33227E+00
      0      1      -0.60588E+00      -0.58192E-03       0.18117E+01       0.12477E+02      -0.30627E+00      -0.17646E+01
      0      1      -0.60223E+00       0.40009E-02      -0.19732E+01      -0.13587E+02       0.18262E+00       0.90342E+00
      0      1      -0.91116E+00       0.38796E-02       0.28536E+01       0.19650E+02      -0.26857E+00      -0.17087E+01
      0      1      -0.11968E+01      -0.99304E-03      -0.23938E+01      -0.16480E+02      -0.20453E-01      -0.69640E+00
      0      1      -0.50374E+00      -0.44675E-02       0.20749E+01       0.14287E+02      -0.16169E+00      -0.33784E-03
      0      1      -0.88292E-02      -0.35972E-02      -0.14095E+01      -0.97055E+01      -0.42674E+00      -0.20633E+00
      0      1      -0.70694E+00      -0.10300E-02       0.19958E+00       0.13742E+01       0.51131E+00       0.13218E+01
      0      1      -0.17215E+00       0.48842E-02      -0.13075E+01      -0.90018E+01       0.48130E+00       0.14959E+01
      0      1      -0.11200E-01      -0.22676E-02      -0.30753E+00      -0.21202E+01       0.33193E+00       0.51155E+00
      0      1       0.69500E+00      -0.42931E-02      -0.24390E+01      -0.16795E+02       0.27734E+00       0.18759E+01
      0      1      -0.21710E+00      -0.40786E-02      -0.18164E+01      -0.12507E+02       0.25746E+00       0.10553E+01
      0      1      -0.98171E+00       0.31626E-02      -0.96780E+00      -0.66615E+01       0.29125E+00       0.20068E+01
      0      1       0.11732E+00       0.21227E-02       0.21691E+01       0.14933E+02       0.68261E+00       0.20057E+01
      0      1       0.86155E+00      -0.29862E-02      -0.14355E+01      -0.98857E+01       0.11064E+00       0.84360E+00
      0      1      -0.14745E+00       0.45437E-02       0.18801E+01       0.12943E+02      -0.44808E+00      -0.20829E+01
      0      1       0.81201E+00       0.10293E-02      -0.19696E+00      -0.13530E+01      -0.22391E+00      -0.10579E+01
      0      1       0.71962E+00       0.34468E-03       0.24275E+01       0.16716E+02      -0.22670E+00      -0.12849E+01
      0      1      -0.44297E+00       0.18309E-02      -0.26173E+01      -0.18018E+02       0.53792E+00       0.18104E+01
      0      1      -0.15254E-01      -0.54168E-02       0.23137E+01       0.15929E+02      -0.77960E-01      -0.12274E+01
      0      1      -0.11174E+01       0.22481E-02      -0.85682E+00      -0.59020E+01       0.15779E+00       0.10347E+01
      0      1      -0.16507E-01       0.18993E-02      -0.41863E+00      -0.28809E+01       0.18304E+00      -0.54993E+00
      0      1      -0.50687E+00      -0.20266E-02      -0.34821E+00      -0.24010E+01       0.48623E+00       0.18238E+01
      0      1      -0.70767E+00       0.10320E-02      -0.81733E+00      -0.56283E+01      -0.20569E+00      -0.12517E+01
      0      1       0.52680E+00       0.80818E-04      -0.61258E+00      -0.42181E+01       0.40082E+00       0.76853E+00
      0      1       0.12092E+01      -0.28716E-03      -0.90850E-01      -0.62758E+00      -0.18724E+00      -0.26237E-01
      0      1      -0.53527E+00      -0.45910E-04       0.96305E+00       0.66292E+01       0.12266E+00      -0.28096E-01
      0      1       0.57624E+00      -0.47446E-03       0.17461E+01       0.12024E+02       0.51512E+00       0.13426E+01
      0      1      -0.11138E+01       0.56276E-03       0.64477E+00       0.44395E+01      -0.42750E+00      -0.16167E+01
      0      1      -0.48177E+00       0.37977E-02       0.16085E+01       0.11077E+02      -0.62455E+00      -0.22524E+01
      0      1      -0.53125E+00      -0.18893E-02       0.81923E-01       0.56199E+00       0.26778E+00      -0.44082E+00
      0      1       0.44181E+00      -0.10986E-02      -0.26736E+01      -0.18407E+02      -0.20204E+00      -0.19124E+00
      0      1      -0.81323E+00      -0.48506E-03       0.29611E+01       0.20384E+02      -0.97122E-01      -0.51955E-01
      0      1       0.71118E+00      -0.81834E-03      -0.27538E+01      -0.18960E+02      -0.39586E+00      -0.10626E+01
      0      1      -0.52365E+00      -0.15540E-02      -0.22495E+01      -0.15493E+02       0.71724E-02       0.18823E+00
      0      1       0.27069E+00       0.22990E-02      -0.16302E+01      -0.11222E+02      -0.32112E+00      -0.10176E+01
      0      1      -0.17188E-01       0.22729E-02       0.18071E+01       0.12447E+02      -0.32544E+00      -0.88575E+00
      0      1       0.11776E+01      -0.46743E-02      -0.26693E+01      -0.18378E+02       0.15810E+00       0.13343E+01
      0      1      -0.54282E+00       0.38008E-02       0.15427E+01       0.10624E+02      -0.26918E+00      -0.20854E+01
      0      1      -0.21024E+00       0.35831E-02       0.69607E+00       0.47966E+01       0.17524E+00       0.90320E+00
      0      1      -0.28503E+00       0.37291E-02      -0.14359E+01      -0.98869E+01       0.23446E+00       0.20898E+01
      0      1      -0.50277E-02       0.36297E-02      -0.18884E+01      -0.13003E+02       0.61097E+00       0.24264E+01
      0      1      -0.80728E+00       0.24788E-02      -0.54837E+00      -0.37748E+01       0.76774E-01       0.12772E+01
      0      1      -0.10191E+01       0.90874E-03       0.40683E+00       0.28002E+01      -0.48352E+00      -0.10236E+01
      0      1      -0.28978E+00       0.10787E-02      -0.70943E+00      -0.48825E+01      -0.69726E+00      -0.25095E+01
      0      1      -0.10182E+01       0.29587E-02       0.91815E+00       0.63210E+01       0.35009E-01       0.78663E+00
      0      1      -0.69483E+00       0.53301E-03       0.49208E+00       0.33908E+01      -0.11227E+00       0.75292E+00
      0      1      -0.36921E-01       0.62739E-02       0.20030E+01       0.13790E+02      -0.40574E-02      -0.25849E+00
      0      1      -0.28123E+00      -0.93592E-03       0.28987E+01       0.19962E+02       0.44200E+00       0.22437E+01
      0      1       0.53231E+00      -0.56655E-03       0.84410E+00       0.58093E+01       0.31978E+00       0.17495E+01
      0      1       0.97390E+00      -0.27243E-02      -0.32275E+00      -0.22251E+01      -0.11951E+00       0.31375E+00
      0      1      -0.45478E+00      -0.32116E-02      -0.54581E+00      -0.37571E+01      -0.12669E+00      -0.58811E+00
      0      1       0.66506E+00      -0.33103E-02      -0.12382E+01      -0.85272E+01       0.40743E+00       0.19670E+01
      0      1       0.28100E+00       0.17767E-02       0.11879E+01       0.81747E+01       0.18652E+00       0.12268E+01
      0      1       0.60762E+00      -0.31446E-02      -0.15558E+01      -0.10710E+02      -0.26893E-01       0.14404E+01
      0      1      -0.34293E+00       0.25267E-02      -0.13806E+01      -0.95018E+01       0.43826E+00       0.10632E+01
